"","time","protected_area","marine","wildlife_health_important","wildlife_path_affect_livestock","wildlife_path_affect_phealth","hum_liv_path_affect_wildlife","dom_animals_concern","dead_found","sick_injured_found","livestock_found","patrol_length","patrols_per_month","healthy_wl_recorded","how_healthy_wl_recorded","healthy_wl_data_recorded","healthy_wl_data_in_smart","healthy_wl_data_other","dead_wl_recorded","how_dead_wl_recorded","dead_wl_data_recorded","dead_wl_data_in_smart","dead_wl_data_other","injured_wl_recorded","how_injured_wl_recorded","injured_wl_data_recorded","injured_wl_data_in_smart","injured_wl_data_other","sick_wl_recorded","how_sick_wl_recorded","sick_wl_data_recorded","sick_wl_data_in_smart","sick_wl_data_other","dom_animals_in_pa","dom_animals_recorded","dom_animal_in_smart","dom_animal_health_status_recorded","dom_animal_health_status_smart","other_wl_health_data","why_not_wl_health_data","smart_version","smart_connect","set_up_connect","smart_fully_rolled_out","add_health_atributes","position","survey","or_number_pas","local","country"
"100","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"101","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"102","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"103","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"104","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"105","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"106","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"107","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"108","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"109","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"110","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"111","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"112","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"113","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"114","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"115","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"116","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"117","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"118","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"119","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"120","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"121","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"122","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"123","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"124","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"125","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"126","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"127","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"128","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"129","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"130","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"131","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"132","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"133","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"134","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"135","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"136","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"137","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"138","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"139","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"140","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"141","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"142","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"143","12/22/22 10:20","PNNN - Republic of Congo",FALSE,"Agree","Agree","Agree","Agree","Disagree","Sometimes","Rarely","Very rarely","Between four days and a week",20,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Photographs, Species, Age, Sex","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Species, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes","It would add too much work or time to the patrol","SMART 7.5.4","Yes","","Fully rolled-out","Yes","Other",118,11,FALSE,"Republic of Congo"
